restaurant_id,address,name,opening_hours,phone,type,category,lat,lng,review_count,created_at,updated_at,summary
2683,서울 광진구 뚝섬로 623,호우시절,"['월 17:00 - 03:00', '화 17:00 - 03:00', '수 17:00 - 03:00', '목 17:00 - 03:00', '금 17:00 - 04:00', '토 17:00 - 04:00', '일 17:00 - 03:00']",0507-1475-1477,2,요리주점,,,,,,
2687,서울 광진구 능동로16길 30 1층,해일로,"['화 17:00 - 01:00 00:00 라스트오더', '수 17:00 - 01:00 00:00 라스트오더', '목 17:00 - 01:00 00:00 라스트오더', '금 17:00 - 01:00 00:00 라스트오더', '토 17:00 - 01:00 00:00 라스트오더', '일 정기휴무 (매주 일요일)', '월 17:00 - 01:00 00:00 라스트오더']",070-7543-1099,2,요리주점,,,,,,
2690,서울 광진구 아차산로31길 24 지층,반지하,"['화 17:00 - 24:00', '수 17:00 - 24:00', '목 17:00 - 24:00', '금 17:00 - 01:00', '토 17:00 - 01:00', '일 17:00 - 24:00', '월 17:00 - 24:00']",0507-1319-4650,2,요리주점,,,,,,
2698,서울 광진구 동일로60길 52 1층,로쿠준,['매일 17:00 - 03:00'],0507-1322-4689,2,이자카야,,,,,,
2700,서울 광진구 아차산로34길 7 1층,초지일관홍대리,['매일 12:00 - 01:00 00:00 라스트오더'],010-5720-4270,2,요리주점,,,,,,
2701,서울 광진구 천호대로110길 50 1층 다몽,다몽,"['월 18:00 - 02:00 00:30 라스트오더', '화 18:00 - 02:00 00:30 라스트오더', '수 18:00 - 02:00 00:30 라스트오더', '목 18:00 - 02:00 00:30 라스트오더', '금 18:00 - 02:00 00:30 라스트오더', '토 18:00 - 02:00 00:30 라스트오더', '일 정기휴무 (매주 일요일)']",0507-1398-5683,2,요리주점,,,,,,
2706,서울 광진구 아차산로33길 22 1층,고래꼬치,['매일 17:00 - 03:00'],02-467-7746,2,이자카야,,,,,,
2707,서울 광진구 동일로24길 96 2층 일양전,일양전,"['화(4/2) 휴무', '수(4/3) 휴무', '목(4/4) 휴무', '금(4/5) 휴무', '토(4/6) 휴무', '일(4/7) 휴무', '월(4/8) 휴무', '04/16 휴무']",0507-1327-2679,2,이자카야,,,,,,
2708,서울 광진구 면목로 121 1층,이자카야 쩌,"['화 17:00 - 01:30 01:00 라스트오더', '수 17:00 - 01:30 01:00 라스트오더', '목 17:00 - 01:30 01:00 라스트오더', '금 17:00 - 01:30 01:00 라스트오더', '토 17:00 - 01:30 01:00 라스트오더', '일 17:00 - 01:30 01:00 라스트오더', '월 정기휴무 (매주 월요일)']",0507-1331-4193,2,이자카야,,,,,,
2709,서울 광진구 아차산로31길 19,짱구야학교가자 건대점,"['월 17:00 - 03:00', '화 17:00 - 03:00', '수 17:00 - 03:00', '목 17:00 - 03:00', '금 16:00 - 03:00', '토 16:00 - 03:00', '일 17:00 - 03:00']",02-461-7708,2,요리주점,,,,,,
2712,서울 광진구 아차산로33길 32 1층 부엉이산장 건대점,부엉이산장 건대점,['매일 16:00 - 05:00'],0507-1385-4481,2,요리주점,,,,,,
2715,서울 광진구 아차산로31길 20-3 1층 101호,공간식당,"['화 17:00 - 02:00 01:00 라스트오더', '수 17:00 - 02:00 01:00 라스트오더', '목 17:00 - 02:00 01:00 라스트오더', '금 17:00 - 02:00 01:00 라스트오더', '토 17:00 - 02:00 01:00 라스트오더', '일 17:00 - 02:00 01:00 라스트오더', '월 17:00 - 02:00 01:00 라스트오더']",0507-1435-8774,2,이자카야,,,,,,
2717,서울 광진구 능동로19길 17 1층,제주올레포차 본점 숨비소리,['매일 16:00 - 01:00'],0507-1459-9223,2,포장마차,,,,,,
2720,서울 광진구 아차산로33길 20 1-2층,전포여관 서울건대점,"['월 17:00 - 03:00', '화 17:00 - 03:00', '수 17:00 - 03:00', '목 17:00 - 03:00', '금 17:00 - 04:00', '토 17:00 - 04:00', '일 17:00 - 03:00']",0507-1394-0368,2,요리주점,,,,,,
2721,서울 광진구 천호대로110길 27 2층 VVS,VVS,"['화 18:30 - 02:00', '수 18:30 - 02:00', '목 18:30 - 02:00', '금 18:30 - 02:00', '토 18:30 - 02:00', '일 18:30 - 01:00', '월 18:30 - 02:00', '격주 일요일 정기 휴무']",0507-1496-3779,2,술집,,,,,,
2722,서울 광진구 동일로24길 92 1층,대부포차,"['월 17:30 - 03:00', '화 17:30 - 03:00', '수 17:30 - 03:00', '목 17:30 - 03:00', '금 17:30 - 03:00', '토 17:30 - 06:00', '일 17:30 - 06:00']",02-462-2262,2,포장마차,,,,,,
2723,서울 광진구 군자로 70,달문식당,"['화 11:00 - 24:00 14:00 - 17:30 브레이크타임 23:00 라스트오더', '수 11:00 - 24:00 14:00 - 17:30 브레이크타임 23:00 라스트오더', '목 11:00 - 24:00 14:00 - 17:30 브레이크타임 23:00 라스트오더', '금 11:00 - 24:00 14:00 - 17:30 브레이크타임 23:00 라스트오더', '토 17:30 - 24:00 23:00 라스트오더', '일 정기휴무 (매주 일요일)', '월 11:00 - 24:00 14:00 - 17:30 브레이크타임 23:00 라스트오더']",0507-1363-0804,2,요리주점,,,,,,
2726,서울 광진구 면목로 29-1 1층 챔피언포차,챔피언포차,"['화 18:00 - 05:00', '수 18:00 - 05:00', '목 18:00 - 05:00', '금 18:00 - 05:00', '토 18:00 - 05:00', '일 18:00 - 03:00', '월 정기휴무 (매주 월요일)']",0507-1340-9364,2,포장마차,,,,,,
2728,서울 광진구 천호대로111길 29 b01호,안식당,"['화 18:00 - 02:00', '수 18:00 - 02:00', '목 18:00 - 02:00', '금 18:00 - 02:00', '토 18:00 - 02:00', '일 18:00 - 02:00', '월 정기휴무 (매주 월요일)']",0507-1338-9375,2,요리주점,,,,,,
2729,서울 광진구 면목로 132 1층 안채,라차포차,"['화 18:00 - 01:00 00:00 라스트오더', '수 18:00 - 01:00 00:00 라스트오더', '목 18:00 - 01:00 00:00 라스트오더', '금 18:00 - 01:00 00:00 라스트오더', '토 18:00 - 01:00 00:00 라스트오더', '일 정기휴무 (매주 일요일)', '월 18:00 - 01:00 00:00 라스트오더']",0507-1425-0501,2,포장마차,,,,,,
2731,서울 광진구 군자로 70 가동 1층 103호,쿠시노아 세종대점,"['화 18:00 - 02:00 01:30 라스트오더', '수 18:00 - 02:00 01:30 라스트오더', '목 18:00 - 02:00 01:30 라스트오더', '금 18:00 - 02:00 01:30 라스트오더', '토 18:00 - 02:00 01:30 라스트오더', '일 18:00 - 02:00 01:30 라스트오더', '월 18:00 - 02:00 01:30 라스트오더']",0507-1356-3644,2,이자카야,,,,,,
2732,서울 광진구 능동로36길 55 1층,안주가 서울군자점,"['화 17:00 - 01:00 00:00 라스트오더', '수 17:00 - 01:00 00:00 라스트오더', '목 17:00 - 01:00 00:00 라스트오더', '금 17:00 - 02:00 01:00 라스트오더', '토 17:00 - 02:00 01:00 라스트오더', '일 정기휴무 (매주 일요일)', '월 17:00 - 01:00 00:00 라스트오더']",0507-1412-5544,2,요리주점,,,,,,
2735,서울 광진구 능동로 317,둘리치킨호프,['매일 14:00 - 03:00'],02-467-5562,2,"맥주,호프",,,,,,
2738,서울 광진구 아차산로33길 31,금복주류 건대점,"['월 16:00 - 03:00', '화 16:00 - 03:00', '수 16:00 - 03:00', '목 16:00 - 03:00', '금 16:00 - 05:00', '토 15:00 - 05:00', '일 15:00 - 03:00']",0507-1493-3691,2,요리주점,,,,,,
2739,서울 광진구 능동로 372 1층 BISQUE비스크,비스크,"['화 17:00 - 01:00 00:00 라스트오더', '수 17:00 - 01:00 00:00 라스트오더', '목 17:00 - 01:00 00:00 라스트오더', '금 17:00 - 02:00 01:00 라스트오더', '토 17:00 - 02:00 01:00 라스트오더', '일 17:00 - 01:00 00:00 라스트오더', '월 정기휴무 (매주 월요일)']",010-7675-5769,2,요리주점,,,,,,
2740,서울 광진구 능동로36길 30,용용선생 군자점,"['화 17:00 - 02:00 01:00 라스트오더', '수 17:00 - 02:00 01:00 라스트오더', '목 17:00 - 02:00 01:00 라스트오더', '금 17:00 - 02:00 01:00 라스트오더', '토 17:00 - 02:00 01:00 라스트오더', '일 16:00 - 01:00 00:00 라스트오더', '월 17:00 - 02:00 01:00 라스트오더']",070-8830-2722,2,요리주점,,,,,,
2743,서울 광진구 아차산로33길 28-10 뉴웨이브 서울,뉴웨이브서울 건대점,"['화 12:00 - 22:00 15:30 - 16:30 브레이크타임 20:30 라스트오더', '수 12:00 - 22:00 15:30 - 16:30 브레이크타임 20:30 라스트오더', '목 12:00 - 22:00 15:30 - 16:30 브레이크타임 20:30 라스트오더', '금 12:00 - 23:00 15:30 - 16:30 브레이크타임 21:30 라스트오더', '토 12:00 - 23:00 15:30 - 16:30 브레이크타임 21:30 라스트오더', '일 12:00 - 22:00 15:30 - 16:30 브레이크타임 20:30 라스트오더', '월 정기휴무 (매주 월요일)']",0507-1317-0558,2,양식,,,,,,
2747,서울 광진구 군자로 172 1층 이찌방이야기,이찌방이야기 군자점,['매일 17:30 - 03:00 02:00 라스트오더'],0507-1430-7747,2,이자카야,,,,,,
2748,서울 광진구 동일로22길 101 1층,이자카야 토라 건대점,['매일 17:00 - 05:00'],0507-1332-5873,2,이자카야,,,,,,
2749,서울 광진구 면목로 31 1층 미주류,미주류 본점,"['화 16:00 - 24:00', '수 16:00 - 24:00', '목 16:00 - 24:00', '금 16:00 - 01:00', '토 16:00 - 01:00', '일 정기휴무 (매주 일요일)', '월 16:00 - 24:00']",0507-1301-4864,2,"전통,민속주점",,,,,,
2750,서울 광진구 동일로24길 95-3 1층,심마니,['매일 14:00 - 05:00'],02-469-1113,2,"전통,민속주점",,,,,,
2756,서울 광진구 군자로 70 106호 VENEZ 브네,브네,"['화 11:30 - 24:00 14:30 - 17:00 브레이크타임 23:00 라스트오더', '수 11:30 - 24:00 14:30 - 17:00 브레이크타임 23:00 라스트오더', '목 11:30 - 24:00 14:30 - 17:00 브레이크타임 23:00 라스트오더', '금 11:30 - 24:00 14:30 - 17:00 브레이크타임 23:00 라스트오더', '토 17:00 - 24:00 23:00 라스트오더', '일 17:00 - 24:00 23:00 라스트오더', '월 정기휴무 (매주 월요일)']",0507-1307-5794,2,와인,,,,,,
2757,서울 광진구 아차산로31길 28 4층 다원식당,다원식당,"['화 18:00 - 02:00', '수 정기휴무 (매주 수요일)', '목 18:00 - 02:00', '금 18:00 - 02:00', '토 18:00 - 02:00', '일 18:00 - 02:00', '월 18:00 - 02:00']",,2,와인,,,,,,
2758,서울 광진구 아차산로33길 36 1층,한잔의술 건대점,['매일 17:00 - 05:00 03:50 라스트오더'],0507-1433-3656,2,술집,,,,,,
2759,서울 광진구 아차산로33길 40 지하1층,윤이불닭발,['매일 13:00 - 02:00'],0507-1471-0924,2,요리주점,,,,,,
2760,서울 광진구 능동로38길 32,데판야끼한,"['화 17:00 - 01:00 23:50 라스트오더', '수 17:00 - 01:00 23:50 라스트오더', '목 17:00 - 01:00 23:50 라스트오더', '금 17:00 - 01:00 23:50 라스트오더', '토 17:00 - 01:00 23:50 라스트오더', '일 정기휴무 (매주 일요일)', '월 17:00 - 01:00 23:50 라스트오더', '2TV생생정보 697회, 18.11.23. 2018년 11월 23일  토마토소고기전골', '']",0507-1329-5856,2,이자카야,,,,,,
2761,서울 광진구 능동로 335 1층 지유,야키토리 지유,"['화 18:00 - 01:00 00:00 라스트오더', '수 18:00 - 01:00 00:00 라스트오더', '목 18:00 - 01:00 00:00 라스트오더', '금 18:00 - 01:00 00:00 라스트오더', '토 18:00 - 02:00 01:00 라스트오더', '일 정기휴무 (매주 일요일)', '월 18:00 - 01:00 00:00 라스트오더']",0507-1477-0830,2,"오뎅,꼬치",,,,,,
2762,서울 광진구 아차산로31길 23 1층,김천재의육회반한연어 건대점,"['화 11:40 - 01:30 01:00 라스트오더', '수 11:40 - 01:30 01:00 라스트오더', '목 15:10 - 01:30 01:00 라스트오더', '금 11:40 - 01:30 01:00 라스트오더', '토 11:40 - 01:30 01:00 라스트오더', '일 11:40 - 00:30 00:00 라스트오더', '월 11:40 - 01:30 01:00 라스트오더']",02-499-9211,2,요리주점,,,,,,
2763,서울 광진구 아차산로33길 24 1층,꼬치마요 건대점 10호점,"['월 17:00 - 04:00', '화 17:00 - 04:00', '수 17:00 - 04:00', '목 17:00 - 04:00', '금 17:00 - 04:00', '토 17:00 - 04:00', '일 17:00 - 04:00']",0507-1395-9307,2,이자카야,,,,,,
2764,서울 광진구 면목로 24 1층,캑터스493,"['화 17:00 - 01:00', '수 17:00 - 01:00', '목 17:00 - 01:00', '금 17:00 - 01:00', '토 17:00 - 01:00', '일 정기휴무 (매주 일요일)', '월 17:00 - 01:00']",0507-1484-1556,2,술집,,,,,,
2765,서울 광진구 긴고랑로14길 59 1층,와인슈퍼,['매일 12:00 - 23:00 22:30 라스트오더'],0507-1373-3476,2,와인,,,,,,
2766,서울 광진구 능동로13길 23 1층,서교주담 건대,"['화 17:00 - 24:00', '수 17:00 - 24:00', '목 17:00 - 24:00', '금 17:00 - 02:00', '토 15:00 - 02:00', '일 15:00 - 24:00', '월 17:00 - 24:00']",0507-1399-2069,2,요리주점,,,,,,
2767,서울 광진구 광나루로 360,재즈레스토랑,"['화 15:00 - 02:00', '수 15:00 - 02:00', '목 15:00 - 02:00', '금 15:00 - 02:00', '토 15:00 - 02:00', '일 16:00 - 24:00', '월 15:00 - 02:00']",02-465-9901,2,요리주점,,,,,,
2768,서울 광진구 군자로 50 1층,아도겐 화양점,['매일 17:00 - 05:00 04:00 라스트오더'],0507-1493-0738,2,이자카야,,,,,,
2769,서울 광진구 아차산로31길 27 3층,몽블랙,['매일 18:00 - 05:00'],02-461-4019,2,바(BAR),,,,,,
2770,서울 광진구 아차산로33길 22 2층,미팅룸,['매일 17:00 - 05:00'],0507-1436-1619,2,요리주점,,,,,,
2771,서울 광진구 광나루로 379 2층 화심,화심,['매일 11:00 - 02:00 01:50 라스트오더'],010-8726-3752,2,이자카야,,,,,,
2773,서울 광진구 뚝섬로57길 58 2층,쥬만지,"['화 17:00 - 23:00 22:00 라스트오더', '수 17:00 - 23:00 22:00 라스트오더', '목 17:00 - 23:00 22:00 라스트오더', '금 17:00 - 23:00 22:00 라스트오더', '토 16:00 - 23:00 22:00 라스트오더', '일 정기휴무 (매주 일요일)', '월 17:00 - 23:00 22:00 라스트오더']",0507-1376-5887,2,요리주점,,,,,,
2774,서울 광진구 능동로 137-3 지하 1층,마미블루,"['화 19:00 - 01:00', '수 19:00 - 01:00', '목 19:00 - 01:00', '금 19:00 - 01:00', '토 19:00 - 01:00', '일 정기휴무 (매주 일요일)', '월 19:00 - 01:00']",0507-1485-1156,2,요리주점,,,,,,
2775,서울 광진구 면목로7길 25 세광빌딩 1층,미들바틀,"['화 18:00 - 24:00 23:30 라스트오더', '수 18:00 - 24:00 23:30 라스트오더', '목 18:00 - 24:00 23:30 라스트오더', '금 18:00 - 24:00 23:30 라스트오더', '토 18:00 - 24:00 23:30 라스트오더', '일 18:00 - 24:00 23:30 라스트오더', '월 18:00 - 24:00 23:30 라스트오더']",070-7537-2702,2,와인,,,,,,
2777,서울 광진구 능동로38길 39 1층,류지로,"['화 17:00 - 01:00 00:00 라스트오더', '수 17:00 - 01:00 00:00 라스트오더', '목 17:00 - 01:00 00:00 라스트오더', '금 17:00 - 01:00 00:00 라스트오더', '토 17:00 - 01:00 00:00 라스트오더', '일 정기휴무 (매주 일요일)', '월 17:00 - 01:00 00:00 라스트오더']",0507-1368-6480,2,이자카야,,,,,,
2778,서울 광진구 능동로35길 41 1층 제주올레포차,제주올레포차 군자본점,"['화 17:00 - 24:00 23:00 라스트오더', '수 17:00 - 24:00 23:00 라스트오더', '목 17:00 - 24:00 23:00 라스트오더', '금 17:00 - 01:00 00:00 라스트오더', '토 17:00 - 01:00 00:00 라스트오더', '일 정기휴무 (매주 일요일)', '월 17:00 - 24:00 23:00 라스트오더']",02-466-7696,2,포장마차,,,,,,
2779,서울 광진구 면목로 26 1층 툭툭탁,툭툭탁,"['화 18:00 - 24:00 23:20 라스트오더', '수 18:00 - 24:00 23:20 라스트오더', '목 18:00 - 24:00 23:20 라스트오더', '금 18:00 - 24:00 23:20 라스트오더', '토 18:00 - 24:00 23:20 라스트오더', '일 정기휴무 (매주 일요일)', '월 정기휴무 (매주 월요일)']",0507-1436-3525,2,와인,,,,,,
2780,서울 광진구 긴고랑로 51 1층,참나무로바베큐,"['화 16:00 - 01:00', '수 16:00 - 01:00', '목 16:00 - 01:00', '금 16:00 - 01:00', '토 16:00 - 01:00', '일 15:00 - 24:00', '월 16:00 - 01:00']",0507-1411-9285,2,"맥주,호프",,,,,,
2781,서울 광진구 군자로 1 지하1층,적온 뮤직바&책바,"['화 18:00 - 02:00', '수 18:00 - 02:00', '목 18:00 - 02:00', '금 18:00 - 02:00', '토 18:00 - 02:00', '일 정기휴무 (매주 일요일)', '월 18:00 - 02:00']",0507-1486-5682,2,술집,,,,,,
2782,서울 광진구 긴고랑로 39-2 1층(중곡동),윤슬,"['화 17:00 - 01:00', '수 17:00 - 01:00', '목 17:00 - 01:00', '금 17:00 - 01:00', '토 17:00 - 01:00', '일 정기휴무 (매주 일요일)', '월 17:00 - 01:00']",0507-1341-4528,2,요리주점,,,,,,
2783,서울 광진구 군자로 175-2 1층 헤이안,헤이안,"['화 19:00 - 01:00 00:00 라스트오더', '수 19:00 - 01:00 00:00 라스트오더', '목 19:00 - 01:00 00:00 라스트오더', '금 19:00 - 01:00 00:00 라스트오더', '토 19:00 - 01:00 00:00 라스트오더', '일 정기휴무 (매주 일요일)', '월 19:00 - 01:00 00:00 라스트오더']",0507-1486-7816,2,바(BAR),,,,,,
2784,서울 광진구 능동로 373 1층,육회바른연어 중곡점,['매일 11:00 - 24:00 23:30 라스트오더'],0507-1307-1669,2,요리주점,,,,,,
2785,서울 광진구 아차산로31길 20 지하 1층,코렌초하우스,"['화 18:00 - 24:00', '수 18:00 - 24:00', '목 18:00 - 24:00', '금 18:00 - 02:00', '토 18:00 - 02:00', '일 18:00 - 23:00', '월 정기휴무 (매주 월요일)']",0507-1309-8268,2,와인,,,,,,
2786,서울 광진구 뚝섬로35길 9 한라아파트 상가동 1층,율식당,"['화 16:00 - 01:50 00:30 라스트오더', '수 16:00 - 01:50 00:30 라스트오더', '목 16:00 - 01:50 00:30 라스트오더', '금 16:00 - 01:50 00:30 라스트오더', '토 16:00 - 01:50 00:30 라스트오더', '일 정기휴무 (매주 일요일)', '월 17:00 - 01:50 00:30 라스트오더']",0507-1369-0151,2,"맥주,호프",,,,,,
2787,서울 광진구 능동로38길 3 2층,이든홀,"['화 19:30 - 03:00 02:30 라스트오더', '수 19:30 - 03:00 02:30 라스트오더', '목 19:30 - 03:00 02:30 라스트오더', '금 19:30 - 03:00 02:30 라스트오더', '토 19:30 - 03:00 02:30 라스트오더', '일 19:30 - 03:00 02:30 라스트오더', '월 정기휴무 (매주 월요일)']",0507-1324-8354,2,바(BAR),,,,,,
2788,"서울 광진구 동일로22길 107 1층, 2층",치치 건대점,"['월 18:00 - 05:00 04:30 라스트오더', '화 18:00 - 05:00 04:30 라스트오더', '수 18:00 - 05:00 04:30 라스트오더', '목 18:00 - 05:00 04:30 라스트오더', '금 18:00 - 06:00 05:30 라스트오더', '토 18:00 - 06:00 05:30 라스트오더', '일 18:00 - 05:00 04:30 라스트오더']",0507-1380-5161,2,요리주점,,,,,,
2789,서울 광진구 아차산로33길 43,마쯔리,"['월 17:00 - 03:00', '화 17:00 - 03:00', '수 17:00 - 03:00', '목 17:00 - 03:00', '금 17:00 - 03:00', '토 17:00 - 03:00', '일 정기휴무 (매주 일요일)']",02-469-8612,2,"맥주,호프",,,,,,
2790,서울 광진구 능동로36길 49,예원곱창막창 능동점,['매일 14:00 - 03:00'],02-2201-6646,2,포장마차,,,,,,
2791,서울 광진구 능동로13길 9 지하,반기돈 건대점,"['화 10:00 - 22:00 15:00 - 17:00 브레이크타임 21:30 라스트오더', '수 10:00 - 22:00 15:00 - 17:00 브레이크타임 21:30 라스트오더', '목 10:00 - 22:00 15:00 - 17:00 브레이크타임 21:30 라스트오더', '금 10:00 - 22:00 15:00 - 17:00 브레이크타임 21:30 라스트오더', '토 10:00 - 22:00 15:00 - 17:00 브레이크타임 21:30 라스트오더', '일 정기휴무 (매주 일요일)', '월 10:00 - 22:00 15:00 - 17:00 브레이크타임 21:30 라스트오더']",0507-1307-9822,2,요리주점,,,,,,
2792,서울 광진구 광나루로20길 13-8,마실거리,"['화 19:00 - 02:00 01:00 라스트오더', '수 17:00 - 02:00 01:00 라스트오더', '목 17:00 - 02:00 01:00 라스트오더', '금 17:00 - 02:00 01:00 라스트오더', '토 17:00 - 02:00 01:00 라스트오더', '일(4/7) 휴무', '월(4/8) 휴무', '04/15 휴무']",0507-1380-2671,2,바(BAR),,,,,,
